id,ratedFloodZone,elevationDifference,postFIRMConstructionIndicator,primaryResidenceIndicator,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim
9ebc0f03-2a31-44d5-b187-9bdf29b23f84,AE,,0,1,,,
f1ddfe84-088e-46ed-a079-aa0eb83bc730,X,,0,1,6968.66,0.00,0.00
3c8b2c34-c9ee-4428-a75c-504deb092f48,C,,0,0,0.00,4013.98,0.00
05e065bf-e615-44bd-9203-1e021313161c,AE,,0,1,4028.46,121.27,0.00
38fa15d9-795d-43d9-b807-b0341c2e7ffc,A04,,0,0,,,
e9d95ac7-cdf3-493f-a6d9-7fe93c0997b3,AHB,2.0,1,0,2594.90,0.00,0.00
95b67b2f-3c36-4fbc-aea5-d154b55239f8,A01,0.0,0,1,1149.50,600.00,0.00
8fbdef31-06f0-4c1d-918f-0a8b7b230350,A16,7.0,1,0,,,
ea62c0b4-5465-4a9b-9230-efa4272353d0,AO,,1,0,243443.86,84500.00,0.00
f94b2bf6-584e-4245-9932-985beec87afc,A07,1.0,1,0,1212.73,0.00,0.00
62ebf3c5-827c-4c5d-9f9e-0e084f105f79,A05,,0,1,3756.93,0.00,0.00
6055f7bf-b024-4aaa-86eb-c6942e5724b8,X,,1,1,104361.98,61410.40,0.00
f8f690ae-ce69-48fe-8bb4-9131b4488b79,AHB,2.0,1,1,2707.05,766.28,0.00
b799fad6-3158-44c4-8795-bb45e732d8f0,AE,,0,1,8368.52,0.00,0.00
16ce0655-7177-4dc6-9308-45b027e8356f,B,,0,0,30548.34,421.24,0.00
94d8b95a-c1f9-4d61-b72b-a0d623549332,AH,,0,0,,,
1b703419-6e28-4073-80a5-e90a97909192,A13,,0,1,6754.22,0.00,0.00
e39d7411-1bb9-4d88-b03d-d86ad1b589b4,VE,0.0,1,0,,,
c189609a-c3e5-4bf7-8ea5-56ec2409fb8b,A14,,0,0,1695.19,215.50,0.00
bb9c4f83-a2af-4a42-801a-d14ed9cbbad4,,,0,0,3295.20,0.00,0.00
a899d22b-a507-4d10-aa92-c3ffceedd3a8,AE,,0,0,17911.11,0.00,0.00
dc28093d-f5dc-4624-8b6f-2aeff4e330db,AE,1.0,1,1,80799.64,72347.39,0.00
b81dfa06-63e6-481c-9fa2-364688dbafc5,AE,1.0,1,1,,,
62b8b094-3cb5-46ba-8b17-621f6bdd0e0e,AE,,0,1,9333.15,0.00,0.00
d1345650-74a2-497e-8f52-a464ed7ceae7,AE,,0,1,8172.65,0.00,0.00
5866fc99-0249-493c-a816-55848d93e91b,A03,0.0,0,0,500000.00,0.00,0.00
1e97ecc5-d9fe-4912-8422-ddcd54c4bbb3,B,,0,0,,,
8d94f68a-1751-49e2-a611-243e3cc4eb2a,C,,0,1,2053.91,0.00,0.00
c32c2beb-bb70-4099-a499-9762a5c29a1c,X,,0,0,100000.00,0.00,0.00
20c265b0-12fa-4380-a813-8b9a5b176517,A04,,0,0,,,
67d7fda2-df34-4c03-8148-e1b839a04b4c,X,,0,1,9362.72,0.00,0.00
5bb274dc-0e13-4958-b62b-0088fd5bc3c0,AH,-2.0,0,1,,,
d6e65d42-3358-408a-832c-74ff639a76c2,X,,0,1,13720.29,0.00,0.00
eb51cd93-b33c-4d98-9a2f-88176a1d3953,A05,,0,1,11477.29,26900.37,0.00
5a73c976-8dd6-4052-832f-07ec7e05cd9f,A05,,0,0,2793.58,3468.15,0.00
eb6a8026-7a08-4490-9d7d-5bab7ba8ceab,A12,,0,1,6927.81,0.00,0.00
59295069-e422-4b26-9b45-30fd8ac85421,A01,1.0,1,0,4661.17,0.00,0.00
536df41f-397a-44bb-a7c8-2295c6842cb9,AE,,0,0,0.00,280.15,0.00
c4174cad-b507-4ce0-ad31-b7378e4a1f7a,A07,,0,0,72000.00,0.00,0.00
ed7585e0-616a-43f0-87d3-569929e54f47,AE,,0,0,18769.59,0.00,0.00
00d18a52-1cf4-43ad-bcb9-c5200bedfc35,A,,0,1,598.57,0.00,0.00
dc8de457-83c7-4bfe-b3d1-5692e80360dc,AE,6.0,1,0,4101.25,0.00,0.00
bb63ed73-be4d-4335-a1da-fdf25d51f393,AE,,0,1,33045.75,0.00,0.00
1b92d528-f0d0-4766-bbb3-459b8dddb9ef,X,,0,1,88200.75,25210.13,0.00
44b82380-b531-4f4a-8405-22941e1caf1f,AE,,0,1,5991.10,0.00,0.00
b8fcc4eb-89f9-4616-8e4f-b9108cd96552,AE,,0,1,173947.02,26300.00,24208.64
725f6133-ccd1-496e-9366-c48788ad3d7a,A08,,0,0,,,
1c061f02-219d-4189-84f1-48f095c34f2a,A,,0,0,2020.12,0.00,0.00
1299e8c0-6f6d-41e2-b233-150b7441e7b0,A10,,0,0,6353.55,2661.93,0.00
47d7be49-a121-45b1-b8ac-c66d816ce366,VE,0.0,1,0,2328.55,0.00,0.00
21d9881f-a16a-4a4b-a904-2e0d8a930826,A12,,0,0,167.70,0.00,0.00
7af7fc64-c028-4117-95b7-74555441a952,X,,0,0,512.00,0.00,0.00
eaf5636d-ea3f-49c6-94c3-bc0ab17534b3,AE,2.0,1,1,2633.61,5432.59,0.00
23bdf9f9-a890-4e5b-b860-cfb832a0d177,AE,,0,0,12633.61,0.00,0.00
9b20252f-fe20-41af-9ea5-87bf4ac957e3,X,,0,1,4858.97,0.00,0.00
0e3e7a46-6630-4b76-b300-a2652f56574a,AE,,0,0,1961.01,0.00,0.00
921e44ec-82c1-4164-8dd5-c9bf54b8a664,AE,,0,0,6060.09,0.00,0.00
12b43d9b-36b0-49ed-bedb-fae6003494aa,X,,1,1,103040.79,22178.60,0.00
c36336c1-0eb9-4bc1-8e00-ac15429dab7b,AE,,0,0,0.00,3000.00,0.00
aff336c5-3a8e-4642-8989-3f5205dee456,,,0,1,10819.08,1036.79,0.00
b24cde7e-f1a4-4b0f-ad00-9e0ce5ddd122,,,0,0,,,
184df040-4529-4366-b8f6-e6167b590008,C,,0,0,,,
b16e71ea-1529-4435-b4eb-8db6ffb1dd04,X,,1,1,137740.65,60000.00,0.00
3c826fc1-32b1-4e4f-aaf9-377eb1d749d8,X,,1,1,,,
44770335-123a-46c0-8712-60c28d106aec,A01,,0,1,1180.32,0.00,0.00
c33843d2-d0bf-42f7-8245-11339d6cb306,AE,0.0,1,0,28692.12,0.00,0.00
4cb3a7a2-38c6-47cc-9292-12f42f54ca7c,AE,6.0,1,0,16761.76,0.00,0.00
72a5c8b5-891a-4135-997b-d223f93a6e39,AE,,0,1,250000.00,64105.22,0.00
1d6f4001-2d9c-405c-a4fb-00e007cf2655,X,,0,1,97843.23,48380.40,0.00
230acf9e-8f98-4468-b070-aebab27ffd2b,A07,-2.0,0,0,10105.05,26072.11,0.00
d3a15be0-f21a-4c7e-b51c-e12d5f80c51c,C,,0,1,19520.31,5758.28,0.00
9427b419-ac61-4bdf-ab70-67a3e670ce5e,AE,,0,1,112127.76,0.00,0.00
72e39934-c61b-4362-a9f6-df31386f8345,X,,0,0,1468.35,0.00,0.00
cb7e1459-6d58-486f-9d7f-0c10e78f646b,AE,1.0,1,1,20508.71,0.00,0.00
2c93c3e8-1cdf-4be9-9bfe-6bea241ef892,AE,,0,1,21758.95,9767.15,0.00
5e0f0107-d0ac-4605-bfe0-fc3e6dce48f8,V12,4.0,1,0,811.53,0.00,0.00
8a9b740a-9cdf-46dd-99cd-f6749d515484,X,,0,1,250000.00,17528.50,0.00
d4347f9b-7a0d-4f3a-b8e7-9f7e1ab67c1f,AE,,0,1,250000.00,0.00,0.00
452ff45e-ee3e-4f4a-afba-0f0f2fc5dc3d,X,,0,1,,,
07f0a469-1e64-4223-83cb-51cfd692a589,A11,-4.0,1,0,210781.57,25000.00,0.00
6fbb6d97-b035-4fe7-93a0-6a162012dbf7,AE,1.0,0,1,3291.98,0.00,0.00
ebc57a48-b25b-44d5-a4e8-e5dca59cddec,AE,,0,1,10587.64,0.00,0.00
deb41be4-a0bd-4d4a-bde7-075704ba8a9f,A05,0.0,0,1,,,
63db77db-a1c6-4542-bb41-5f6805a3acaa,X,,0,0,,,
ea72ff44-4dd5-49f4-aeb4-3ee659f977be,AE,2.0,1,1,,,
00dcea15-fece-4ea6-b27e-1034f28d1880,,,0,0,0.00,4250.00,0.00
60376497-6452-4d12-a86a-09183e81dcb8,X,,1,0,,,
5b3f22b2-a3a4-42bb-aceb-2e75e47f6237,A17,-10.0,1,0,7601.15,389.97,0.00
ab87795e-8e0b-414c-85e6-5bcb4647c091,X,,0,1,16433.78,10695.89,0.00
9b5f4e8c-bc1c-4e8b-b2bb-a283ca83eab5,X,,0,1,1533.10,0.00,0.00
f4429484-cb6c-4d50-84a0-863e97932185,C,,0,0,,,
a3b8a21e-d07c-44b9-a23d-7f9416bf22a7,AE,,0,0,24198.87,0.00,0.00
4e540432-b069-4540-8bd9-d8242fa7bfa8,A06,,0,0,7830.68,0.00,0.00
5d695834-672e-417d-9965-c7f41cb6bab7,A04,,0,0,,,
71983ea0-c104-4318-a793-435693612e17,AE,-4.0,0,1,29523.08,0.00,0.00
b1ea8fe9-3adf-478d-8298-b2bc152a3383,A09,4.0,1,0,3500.83,0.00,0.00
d8ddc6a6-be45-47d2-b77b-a4859cfeac68,AE,-4.0,0,1,76411.19,7906.18,30000.00
b91f0d5b-50da-42fa-9432-b67bd3d2a44e,X,,0,1,55908.70,703.00,0.00
b4245743-24fd-42db-818d-c6eada515a6a,A01,2.0,0,0,4173.34,0.00,0.00
9729be92-a63b-4878-929d-cddf327fcaba,C,,0,0,27500.00,0.00,0.00
a87465bf-cec8-4541-ae95-67c5df0630e8,B,,1,1,56553.54,57132.88,0.00
5f087eec-3be0-4938-9477-ff931981232d,AE,,0,0,1698.95,0.00,0.00
30673f4c-351b-4fe7-bac0-d7e4eba48e27,A01,3.0,0,0,3737.21,0.00,0.00
4c964df9-857e-48d8-a669-d5b88b29f70d,,,0,0,700.00,1032.00,0.00
fbb843f3-44b3-4a83-b71e-13a612f4635f,,,0,0,1430.59,0.00,0.00
7bc82e5e-15e3-44d0-8241-1f74e522503d,B,,0,0,19473.82,11080.00,0.00
27a9c8ce-714e-4184-b03a-06be29ca0d09,X,,0,0,,,
d3dec514-9dcc-49c2-a04a-7d55ece1d87d,AE,,0,0,,,
dadaa282-a4a7-46da-ad3f-cab11ef51051,X,,1,0,13847.91,0.00,0.00
b0367c8e-f4d2-4165-92b4-0e68920d58af,,,0,0,419.00,909.00,0.00
d505cd4d-2032-4e58-8923-564fc6c53f5b,VE,,0,0,11871.60,0.00,0.00
d9a5b9f1-f5ae-458d-a203-0b2c99912614,X,,1,1,,,
203f80b2-f308-4542-98c8-05ad1445e2ad,B,,0,1,10195.33,0.00,0.00
073c07de-140b-48e0-a76f-70c7976a16f3,A17,1.0,1,0,13267.82,1170.50,0.00
5fc22f1d-3476-4c74-9655-c194c3a3856d,A,,0,0,35740.72,0.00,0.00
f2e46d56-46f4-4e83-82c0-6bafefac3019,AE,-2.0,0,0,165353.41,0.00,0.00
49f66ec2-a90a-4db8-b561-f6e80b27ac9e,AE,,0,1,,,
f75ee17e-4f4b-4d18-9650-5eb8e4db7d0c,AHB,1.0,1,1,,,
67c97e38-697e-45f7-98c3-f4a8e0e4c115,A,,0,0,23456.49,4493.69,0.00
30a6578b-6942-497a-ad0c-a43e8a8372d9,AE,3.0,0,0,,,
10668d93-a93c-484c-b6c5-e8541879e3bc,AE,,0,0,0.00,0.00,0.00
ace3df96-a71b-4e49-88de-6f42a0476918,C,,0,0,122.70,562.64,0.00
d53847f3-a843-4a80-93e6-0d08da6a1af5,AE,1.0,1,1,69679.76,10000.00,0.00
c11f30ca-b39d-49b8-addc-61d12913851c,X,,1,1,,,
592a2dfe-d542-447a-a84c-7e458054fcbc,C,,0,1,7415.25,0.00,0.00
f231cf88-27ef-402b-9309-3534c02e50f6,X,,0,0,688.00,0.00,0.00
b4e14c91-d500-4ef3-b495-0fdea6f04851,B,,1,1,,,
a78ef33f-58ad-41cf-b3c6-08090b31551f,X,,0,0,,,
3b012845-4003-46f7-b26a-d8f62d991cc1,A12,,0,1,,,
cf333b5c-7906-425e-a4a5-8d13dd9070a7,B,,0,0,22509.29,21000.00,0.00
a84db689-20f0-490d-a0ac-a7c88a6df02a,X,,0,0,8089.46,2113.56,0.00
603c95fa-adbe-4417-8a0c-b8378443e5c8,A,,0,0,,,
ae97eb1f-02ce-4c4d-95b6-4c9a257546d1,AE,,1,1,186806.38,58794.37,0.00
4409f016-51c0-48b0-8860-c9fe1d1dbe80,AE,,0,0,37786.24,0.00,0.00
3e3dca18-ca2e-4025-9612-6661761b7c33,AE,2.0,1,1,61013.36,0.00,0.00
f881ba7d-4dce-4c6b-9cbd-b9e49dd1077c,A14,,0,1,103142.93,59717.98,0.00
7abd23ad-3173-43fb-99a8-841afaf6aeb9,AE,1.0,1,0,,,
f6571ff3-7749-4641-a98a-385c228cbc76,A03,,0,1,27189.18,0.00,0.00
5ef38902-da77-4b62-ab12-a8fb997c8594,AO,-4.0,1,1,53000.00,10000.00,0.00
4b592e4f-70e2-42bf-8834-5ea3bc2ef36f,A08,6.0,1,1,,,
a8fe18bf-88df-4a44-b79c-e8bcd43e3a8a,AE,,0,1,10297.53,0.00,15000.00
8a9e6fef-b2e7-4ba3-84e7-778328b68048,X,,0,1,13909.05,257.27,0.00
767eac91-fa5a-4348-b5c9-0d7470976a32,AE,2.0,0,1,53917.99,0.00,0.00
e019b6c9-9514-4f2e-a5ef-ef7dbd207feb,,,0,0,15800.00,0.00,0.00
99ea43f1-6429-4ffa-b799-b2c8bfec496a,A10,,0,0,,,
82aeee8a-b6a0-468d-958a-f9c1121178ae,A02,1.0,1,1,102500.00,54800.00,0.00
0ad5ae04-be47-4d4a-a112-efffdac1fc38,AE,,0,0,11789.94,0.00,0.00
9f8b8115-e891-47e6-ba7a-07499948233e,A04,,0,0,515.14,0.00,0.00
c736887d-ddde-474c-a3d3-2dd54e671646,AE,,0,1,79216.48,11600.00,0.00
558a305e-0e5a-499b-9448-94f7e7efa6ab,A,1.0,1,0,17022.92,0.00,0.00
dc9623eb-934d-45b1-aa1a-44efb74f9a18,AE,,0,1,250000.00,100000.00,0.00
135d222e-b86a-4cb0-b111-d687f22b39ca,,,0,0,228.86,856.84,0.00
73af50cd-8175-413e-89ee-f01dece7a54a,AE,,0,1,,,
c4d4f9c4-60b7-4d0e-b397-5a7849d0b779,A09,,0,0,11000.00,4200.00,0.00
b9432a1c-5deb-44ee-b0bd-03d57a985e16,X,,0,1,7286.67,0.00,0.00
745f25e5-162e-4599-99f1-e519e738d626,B,,1,1,2471.24,0.00,0.00
7e1aaa30-d510-40e4-930e-67c9e7f262d8,X,,0,0,3363.25,0.00,0.00
d33a1b99-e938-4181-9bcf-9e2cb27697d5,A09,,0,1,8791.44,0.00,0.00
a2c7a77b-abe6-4043-aba2-98b6fdadeb5c,X,,1,1,139661.29,10723.11,0.00
9cffb9fd-0dc3-4ce5-ab47-212ee2ee4837,AE,1.0,0,0,,,
ed68997b-1db8-4900-91d4-76304c457050,X,,0,0,622.36,0.00,0.00
7cb9f7df-7a71-46ce-bfcd-6aed4478f56a,V16,,0,1,229730.89,4527.80,0.00
4c375a41-fa55-4b02-99be-2a009a3e75a8,AE,2.0,1,0,193395.36,0.00,0.00
77eaf7df-ec4e-4e16-8e03-36b537901d73,AE,0.0,0,1,78656.24,0.00,0.00
bd13041e-693c-4e84-a467-cb6487c1fc46,AE,4.0,1,1,,,
a1f652cc-0ecc-402a-b000-a1cb392749f7,C,,0,0,0.00,109.95,0.00
62c390c4-252b-4c76-89c6-2cfeb0015cbc,C,,0,0,,,
71bd10dd-00b5-4c98-8559-7a556eaa841c,B,,1,0,30800.00,0.00,0.00
60b5c024-140d-45b4-9ffc-e3292a827732,V15,,0,0,5044.85,1200.00,0.00
5e32c86a-ab7d-4463-91d0-a0f6e941b200,A17,,0,0,875.04,0.00,0.00
5be1a379-5791-478a-ba7e-fe3a714add17,A06,,0,1,901.63,0.00,0.00
aa487f13-8e13-47a2-bb75-569bcc85bfc5,A,,0,1,890.40,0.00,0.00
a631fbe8-faa9-447b-9d90-52b9d2f415c2,AE,,0,0,6019.08,0.00,0.00
6916b6fc-2083-4365-852b-290ef39a418d,AE,,0,0,22303.28,0.00,0.00
dadc1548-043b-4041-95eb-04969cf5197f,AE,,0,0,149321.79,0.00,0.00
3f713d15-d28d-4137-9878-24bc7f686e5c,,,0,0,480.40,0.00,0.00
9aa36758-2554-419c-97ce-c9d38fc68e46,V06,,0,0,6687.20,1029.00,0.00
203d7c0f-6ffe-47c8-97cb-19e5ba1b7755,A10,,0,0,13170.00,5172.12,0.00
199364ac-5415-48f9-9f49-5e5cbb54983a,A,,0,1,0.00,0.00,0.00
19c93e5e-f851-439b-9778-f67a1a2025b1,AE,,0,0,13921.39,1469.95,0.00
dbcbfb53-aa5f-49f3-a869-6e5a8c9cc292,X,,1,1,,,
ff806d93-64e3-453d-bf8a-27017efeba79,X,,1,1,250000.00,100000.00,0.00
b18c87c0-7f41-4388-8e37-fce48b9058ab,A03,,0,0,,,
d8648c69-833b-42f1-a568-30313ac61be4,A15,,0,0,,,
2476ca89-f875-4d73-ab68-09b1cf4d82b3,X,,1,0,17274.08,0.00,0.00
f3294322-beb4-472a-8765-13750eeccf4d,B,,0,1,35382.59,5895.71,0.00
166e67bf-0d1a-445b-8dc8-9facfaf44497,AE,-1.0,0,1,10786.37,0.00,0.00
1542aa90-e295-4b00-91c3-1eacffca8045,AE,,0,1,2040.13,0.00,0.00
9eaaa644-c3bb-4edf-913b-0dd8b0dfc607,AE,,0,1,67936.96,20494.70,0.00
57785760-a2d6-495b-9cdc-e1127fd4a0f2,VE,-7.0,1,0,85284.08,6630.24,0.00
985f4020-38c1-4563-9b21-1375cfd2342c,X,,0,1,130373.29,38075.53,0.00
2e4fa5ae-c337-48fd-ac51-a11c3fadc6f7,X,,1,1,,,
4125d800-dc61-4436-8e5d-cf465534e9db,A,,0,0,,,
29092587-e379-43a5-aca2-290553c5a2eb,AE,-1.0,0,1,14942.12,0.00,0.00
660a17ec-1094-4f33-90c0-bfcd1bfb0016,X,,0,0,6385.09,0.00,0.00
b4d20d48-c0cb-46bc-b6f1-7adebe2edd9f,AE,,0,1,29000.00,0.00,0.00
57fd4121-9193-41a7-85fe-29b776b2e34f,A08,-2.0,1,1,5109.34,0.00,0.00
d500d436-df01-403f-9e80-cd9bf50a5d1c,A13,,0,1,3915.82,0.00,0.00
50b2a24c-f507-46f8-803a-8ddefbff7448,X,,0,1,3018.10,0.00,0.00
ee056215-1f43-47f0-a3a6-52cecfbde87d,X,,0,0,342.84,0.00,0.00
db00caad-6fcd-4b32-a5ec-3c8ddf1f610b,X,,0,1,,,
e0ecb050-1dfe-49f3-a566-f048e7bd7f00,B,,1,1,75000.00,30000.00,0.00
9b9784fd-7846-4857-8661-f1ee416dd221,AE,1.0,0,1,,,
da210e48-d0a8-4f97-8b58-25b0c2dafbee,A13,,0,1,4685.60,0.00,0.00
44703099-a486-4913-9205-1867b24a346c,A,,0,0,1298.26,4136.00,0.00
bbd60341-4398-4524-94dc-bb5402b55d51,AE,,0,1,104413.56,37729.57,0.00
5df8c439-74b4-4b2f-a9c7-d56f96298ed1,X,,0,0,,,
8dbee810-31ee-4e3e-bbed-eccaa43dc8ca,A01,,0,0,405015.95,0.00,0.00
6b36f05f-1880-4a1c-9898-8403443921e1,A10,,0,0,7993.29,215.00,0.00
59ac4ec7-f926-40d3-8558-97d6088819de,AE,,0,1,3176.81,0.00,0.00
ac0a8274-38e6-4054-8a72-e7e752639eff,X,,1,0,,,
74498f47-1b3d-4243-ba0a-1e52dd667164,,,0,0,249.75,0.00,0.00
ea363fd5-a874-4703-92b1-3a89df7f9e0c,A05,,0,0,2108.76,0.00,0.00
a5f9845b-cdeb-48ed-8371-d3b289d229ef,X,,1,1,37416.54,21441.08,0.00
6f257fb9-3557-40be-9a8d-4abe936e6d0a,C,,0,0,23138.96,741.84,0.00
c32e8b50-d4ee-4545-a772-12b5a86849f9,A,,0,0,5696.32,5839.00,0.00
c66a5cd7-fc7e-4215-80d8-202cc9004129,,,0,0,9600.00,0.00,0.00
fe2c5ee2-d43c-48b8-aca1-9de9d6a31e66,D,,0,1,4138.68,0.00,0.00
af6005f4-8a69-4d10-8d37-2b1741c12e0a,AE,,0,1,19506.83,0.00,0.00
162efae5-6abf-4ec5-8419-db1892c91e3f,AE,3.0,1,1,0.00,6276.75,0.00
26af1b2d-e01c-438e-bbda-ac8c6792bee4,A99,,1,1,,,
9e9af750-a9c4-445f-a6ee-940b891c274a,AE,,0,1,1323.85,0.00,0.00
18576cdf-241c-42dc-851c-cb2ed6f7c71e,AE,,0,1,157558.98,12200.00,0.00
6ead783f-1825-47f1-ad16-1eb12591c2fa,AE,,0,1,9930.31,0.00,0.00
e4b20ae8-bb40-49c8-b061-696a4eb10e03,A,,0,1,33153.34,0.00,0.00
7c1d0181-79d3-414a-81de-0b94c6a1e1f4,AE,0.0,0,1,40103.60,15000.00,0.00
4093c932-f1f0-4640-94c0-12257e2d8260,AE,0.0,1,0,44737.18,0.00,0.00
4f223a70-0676-439d-9388-395b76e00e6b,V20,3.0,1,0,31100.00,17200.00,0.00
560ad015-e29c-4fc9-be9a-9ced558c600e,,,0,0,499.83,0.00,0.00
f44ba38f-c9bf-4ad1-a4c3-19266123546c,A,,0,1,40092.30,10500.00,0.00
0d1d9df3-d8fe-4cdf-a735-b665ed139eb6,B,,0,0,34090.79,0.00,0.00
9a6b8365-6df3-4045-bc72-4163e7bc1eea,AE,,0,1,,,
2064beb7-717a-46e7-bf94-a87cbeb3088d,AE,,0,0,50000.00,0.00,0.00
9a316825-fd70-4601-b467-b1fffe4329d3,AOB,2.0,1,0,,,
a05ef560-ff7b-4917-85da-3efee353c03c,X,,1,1,,,
e16de0e0-97ef-4285-9615-aacb33cebe4f,AHB,1.0,1,1,,,
e6100aa1-6a4d-41d7-a091-2226225c3a5a,A14,,0,0,50.00,167.50,0.00
b9835dbf-9f59-40b6-8644-17a0f14cc2e0,C,,0,0,49760.88,30000.00,0.00
866231a4-edc7-4891-88d5-ca45ab23d6c7,B,,1,1,978.40,0.00,0.00
71957030-e214-41ed-a1df-5ba2a9c6ae3e,C,,0,0,7564.44,0.00,0.00
15d8ebcb-fb6a-4d9c-b59d-203db7d7ba3f,AE,,0,1,10144.82,7494.04,15000.00
28a8dffd-e83e-4299-ae1f-6fa898b4d2c4,AE,0.0,0,1,52800.00,21000.00,0.00
e326c550-73df-444d-9a21-85cbda3cf265,AE,3.0,1,1,73632.24,0.00,0.00
d226b9d0-0f35-4fc5-901b-45b1ea31bf3b,AE,,0,0,3815.24,3455.50,0.00
0ab33b3e-a5ee-46aa-a428-2c81cfaa7953,X,,0,1,5992.28,0.00,0.00
9ab8400c-260a-46bc-8a2f-a9a6fabf796b,AE,3.0,1,1,,,
155668ec-8a5a-4d2a-b4c6-60a66de793a4,A05,0.0,1,1,60500.00,0.00,0.00
158da0a0-4cec-455e-a4e0-7f00cf6d28ff,AE,-10.0,0,1,14832.03,0.00,0.00
37ac6b34-1a1a-4fd2-84b4-d9b26a7a4b89,AE,,0,1,57333.74,0.00,0.00
a8e25c09-20fa-40a6-959c-08c99dc0a03b,A10,,0,0,,,
8ec4d3a5-b75a-480e-8b73-2537bb857b1b,A02,,0,1,,,
60f08e57-f545-4e20-b189-e01ef0ea31c3,AE,1.0,0,0,23646.68,0.00,0.00
a91ea9fe-4dc4-4dcd-a1b6-8bf048ae6a76,C,,0,0,,,
44287fd2-c576-471f-9369-2dc938237473,AE,,0,0,46661.71,0.00,30000.00
c844dd4a-dd6d-4ade-bc4c-e34cf64a9eaa,A08,,0,1,250000.00,30000.00,0.00
5245be95-6acf-42ab-a7af-cf2b785950b2,AE,,0,0,119822.89,0.00,0.00
443aa1f4-3677-4638-aed4-8ff9f8d34a3f,A10,,0,1,15331.00,3896.38,0.00
c91c0015-950b-4d06-8de9-4afa9df19734,A02,,0,0,3581.02,0.00,0.00
8382ab12-aeeb-4bb9-abbf-fc20772809c1,AE,3.0,1,1,,,
bb7322c0-7244-46c9-b289-0e9207465bea,VE,4.0,1,0,1166.35,0.00,0.00
993bd894-50b1-4c54-ad65-c17e331d05d6,X,,1,1,,,
efac7fd1-b609-49a0-99a0-4b3c345c4afc,C,,0,0,4483.79,0.00,0.00
9a156613-78dd-4498-a1e7-064283c595a8,A,,0,1,292.00,0.00,0.00
2290fd2e-2e60-44db-bd3b-3c73856a2b47,A03,,0,0,6590.44,6115.56,0.00
f3b79a93-0fe7-4555-8170-7bef045ab8bb,A,,0,0,1345.00,2774.20,0.00
ec00d75d-6ee9-42e0-aae2-5c4b4e2361d3,X,,1,1,,,
db3dfb67-dc31-458a-abcf-539988e11e7c,A07,,0,0,45427.18,0.00,0.00
5169321c-e662-43ee-adcf-ee57f25122ab,C,,0,1,,,
c85d15a2-770d-45fe-8505-024e7d97c421,AE,-5.0,0,1,160612.58,30000.00,0.00
d2912280-5cb8-4f1e-b08b-88d1add33cde,A,,1,0,20900.00,0.00,0.00
f9aac5d1-3b7e-45ad-a506-1df12b82e531,B,,0,0,615.19,1489.10,0.00
717f933d-1529-44e0-9a7a-a7a72e64a48c,AE,4.0,1,0,1215.37,0.00,0.00
df25d7ec-944b-4cfe-8a09-95e8c430ed09,A05,2.0,0,1,7741.81,0.00,0.00
e3d6e815-699b-44a0-933e-d173474b0b9d,B,,0,0,,,
1d46bfb1-d866-42fe-a02d-f7bc7e601827,,,0,0,,,
211e5d0c-c7dc-4d3c-abb2-b692b1c02c6a,A02,,0,1,44000.00,0.00,0.00
647eb0b8-69ab-4df0-8d05-43d78467dd88,X,,0,0,10046.18,0.00,0.00
c7fca244-05fe-4897-81f2-beb958b1009b,,,0,0,468.62,0.00,0.00
61cca0f6-b85e-497e-b7a9-f7f4c3cf0f2b,AE,-4.0,0,1,117723.57,42807.33,0.00
1256a2e1-9e7d-43a0-ac04-4bffdec96894,AE,3.0,1,0,,,
00347710-bc25-4361-b40f-fcc9ddb99d32,A,-6.0,1,0,6137.06,0.00,0.00
d9f6e311-69f7-432a-92f8-1dc74e944ead,A01,,0,1,98900.00,26800.00,0.00
79aea8d5-dbe0-48e3-a809-a978f41c94ab,VE,4.0,1,0,,,
c9d900c8-08b0-4428-94a0-4fc98538b7ad,A,,0,0,43010.32,12800.00,0.00
fd6904c5-0df0-4c5a-8144-6ee269563788,V08,,0,0,9326.02,0.00,0.00
cfa4b5c3-86f2-4cc1-8ac2-a5b7e5064854,AE,,0,1,,,
6d01ca44-427d-4995-a3ac-3fe310c3ad8d,A03,1.0,0,1,94000.00,15000.00,30000.00
fbb4bec7-d9a6-4922-918f-c658bc0218ee,B,,0,1,75000.00,30000.00,0.00
309405a8-ccf3-442f-b8f9-dfa680630324,AE,,0,1,35000.00,0.00,0.00
fb63b5a3-ee48-4e3b-92f7-16555c46dcf2,X,,0,1,5206.06,0.00,0.00
65d04959-7a18-470b-937f-c09a50792469,AE,,0,0,11040.27,3190.00,0.00
93bbe973-e9cb-4789-bf7b-1b3edae9d018,VE,,0,0,114792.44,0.00,0.00
348c6fe9-6200-474e-99a4-8d6303052e3f,VE,,0,0,64138.54,21443.84,0.00
72d09ca6-9eb5-41ee-81e7-54caa5e5445b,A,0.0,1,1,28527.29,0.00,0.00
e2563fc5-6295-4a54-93f3-430bf4baab1b,AE,1.0,0,0,355.00,0.00,0.00
e1be4a9c-40b3-492d-a288-9bafc1e6a5af,AE,1.0,0,1,2471.62,0.00,0.00
21ef86ba-cbf8-4e83-932f-dde556c695f9,A,,0,0,11016.70,4200.00,0.00
