id,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,netBuildingPaymentAmount,netContentsPaymentAmount
091ce19d-d4dc-4cc1-80a2-258ed297036a,6184.16,0.00,0.00,6184.16,0.00
4458f5f1-a683-4a22-a974-3b4e178b8533,7300.00,1200.00,0.00,7300.00,1200.00
cb782609-7a30-45d0-a78f-a4fc0133dd57,8527.59,0.00,0.00,8527.59,0.00
62056732-6076-438d-b036-4bfcefde129c,12873.09,0.00,0.00,12873.09,0.00
b20608df-209a-4ee7-9dbf-45a5f3b2ca4a,692.90,0.00,0.00,692.90,0.00
6df3e4bd-0d1e-4513-822f-116206678610,2449.46,297.25,0.00,2449.46,297.25
0545f0b6-1260-44fa-b66b-1dfd264afa7b,5392.55,7364.79,0.00,5392.55,7364.79
06e45986-9bd1-4432-a82e-e8a89efad5a6,3006.08,153.38,0.00,3006.08,153.38
1135aca6-7ec2-449d-91a7-db4046c734d9,50910.51,25609.89,0.00,50910.51,25609.89
b19cd7b4-3d15-4cf7-bce9-ee9e3714719c,6514.31,0.00,0.00,6514.31,0.00
0e9dd355-4c98-4fc7-945a-f02e4706eb7c,2706.58,0.00,0.00,2706.58,0.00
0552ec75-9e5d-45de-8c8c-53823b523584,90007.15,16700.00,0.00,90007.15,16700.00
331e0a03-8d8a-4dfb-84a9-3e15e7de3ee2,269.20,0.00,0.00,269.20,0.00
de8f8d36-af27-466d-810f-8a0fcf9aa4cb,,,,0.00,0.00
37ffd419-fd5e-42f7-8cc0-39eaeb718f2f,21025.78,4003.72,0.00,21025.78,4003.72
0faa8a74-ec32-40d0-9ff4-06d76c45f3b6,699.90,0.00,0.00,699.90,0.00
ca003d4e-1156-45a1-a8d3-317bb81091ab,19969.39,0.00,0.00,19969.39,0.00
f90e2d1a-d08d-47f4-b2ae-aca288759264,,,,0.00,0.00
076c303a-95df-4466-8041-83e7ae936be8,,,,0.00,0.00
17844d82-af99-462e-8b02-226ce62477ec,446.54,0.00,0.00,446.54,0.00
1d3a84c3-1fe6-4606-ab59-5a44f915a8b6,14358.71,1100.00,0.00,14358.71,1100.00
0e72cfe7-c4f7-446f-b2e1-2361933fc25d,66000.00,27683.25,0.00,66000.00,27683.25
924658eb-3def-4c8c-9395-36cc851e8047,33500.00,10000.00,0.00,33500.00,10000.00
d7601239-4e4c-45b9-8f22-7652fefea35b,30880.76,0.00,0.00,30880.76,0.00
c024a9f5-166e-4ed5-b98a-512a4042443d,4852.17,0.00,0.00,4852.17,0.00
025c0d90-99b6-4663-a4ba-77f1dfaa2ee5,1120.00,296.79,0.00,1120.00,296.79
ba88032c-d015-4f57-8ba7-4b7f0ca087ad,,,,0.00,0.00
f06222a2-71ed-4179-b968-fe52e42831d0,,,,0.00,0.00
7876cc97-a738-4ebf-9c03-7f3c8335d83d,6004.27,416.40,0.00,6004.27,416.40
5915dce2-cda0-4e14-abae-9de275389da5,,,,0.00,0.00
afcf051d-a775-4102-ae14-9702ea1d57c7,974.08,0.00,0.00,974.08,0.00
360ea393-142d-4c52-bbdd-2e5d48f99898,1770.42,0.00,0.00,1770.42,0.00
016e9688-e05b-431e-861c-6e030f094301,1077.35,0.00,0.00,1077.35,0.00
cf8a5eb8-83ff-4ee8-82b3-0e8795a44050,,,,0.00,0.00
292ea366-1967-428f-8003-042a396e1dec,20811.30,10500.00,0.00,20811.30,10500.00
1467f9b3-ed18-4944-a7f4-80831ef2e6d8,38451.35,0.00,0.00,38451.35,0.00
27978937-eaf2-41ad-ab6a-327d2157e177,9098.59,0.00,0.00,9098.59,0.00
9c8d3ae9-9c7e-4799-872e-574a09153aca,86741.96,80000.00,0.00,86741.96,80000.00
c20fc49d-40d8-4865-9506-01f27e9f1924,478.00,331.00,0.00,478.00,331.00
3b5008d3-a6dc-4d42-b5d9-0bf1e3d23de3,,,,0.00,0.00
7da413b2-d11c-4cd7-9932-7ffd4ba034fb,,,,0.00,0.00
6f05f7aa-6e55-484b-8adf-8cb6ceadda4d,42560.27,2102.91,0.00,42560.27,2102.91
88e98840-874b-45c4-8306-de7ce5502c98,30589.62,0.00,0.00,30589.62,0.00
4ca20944-1faf-42a3-8685-18257b56e7dc,894.29,0.00,0.00,894.29,0.00
8ea2628f-4cc9-490a-bbac-287caf5e4978,98000.00,6400.00,0.00,98000.00,6400.00
7c8cf337-d740-4fa5-bda6-fb23d759977f,1442.45,899.30,0.00,1442.45,899.30
163c3a35-2daa-459c-bdd6-3110f919a4af,30183.51,0.00,0.00,30183.51,0.00
446741f9-e95c-486b-8d7b-f4cbe16192c0,30000.00,77.08,0.00,30000.00,77.08
dc4585fa-da02-4388-ada1-636e7cf052c6,2847.35,0.00,0.00,2847.35,0.00
55e518dd-9800-43c3-99de-da8dac117dd4,23600.57,0.00,0.00,23600.57,0.00
8998f7ef-dd53-4165-9b7b-f9ddda4824f1,,,,0.00,0.00
1e2b2445-ea53-4bc8-a584-ce65a671504e,2673.76,0.00,0.00,2673.76,0.00
e858a45c-ae9e-4a14-8347-95bbc3c4d4dc,554.12,0.00,0.00,554.12,0.00
0f61b4ea-a5f2-4e4e-850f-f00d3063db25,,,,0.00,0.00
2bf429bb-28aa-42fd-a8a6-c5d1899be9ed,674.65,986.14,0.00,674.65,986.14
225c6e48-fda7-4712-8766-d6af2b70cfd4,0.00,5838.42,0.00,0.00,5838.42
ec8de655-7dc2-46f7-9557-255597c0bb40,14956.52,0.00,0.00,14956.52,0.00
0097180e-d882-4ecc-a2f0-e8f96ac60494,1013.02,0.00,0.00,1013.02,0.00
356a767e-dcfb-4a18-ab66-d1833b3109ac,17984.80,141.48,0.00,17984.80,141.48
bf2efd72-f5dd-47c7-bb75-408bc8b48a20,48049.90,5977.81,0.00,48049.90,5977.81
6a6fae5c-c0d8-467f-8705-fa1ee0a968df,0.00,1159.00,0.00,0.00,1159.00
7c88c9e4-f0b1-436f-9284-befa00a1c454,2400.00,0.00,0.00,2400.00,0.00
3ac6ac1c-a823-4408-9dc9-40e07fa77604,1472.22,0.00,0.00,1472.22,0.00
ade4fa56-2a67-469d-b447-75930c894194,,,,0.00,0.00
88ed9633-ad1c-4c3a-a795-0b79dd536959,0.00,424.41,0.00,0.00,424.41
405e1eb1-016e-48fd-9457-e5f90c16c3b1,22507.15,19748.32,0.00,22507.15,19748.32
aa6aef57-0086-4da2-9e69-47956ffe61a6,24000.00,0.00,9000.00,24000.00,0.00
42f27695-a53e-4637-bacf-6710d41f0137,199022.50,30655.06,0.00,199022.50,30655.06
617eff4e-0d10-4a36-b692-f9c9e1de5fdf,5453.83,0.00,0.00,5453.83,0.00
43b2bd07-39e3-4238-b62d-933a2882dec9,75000.00,30000.00,6825.00,75000.00,30000.00
1a00e24e-3003-4f5d-ab15-8a085a9020bf,24931.11,7854.00,0.00,24931.11,7854.00
2672ad67-d3c7-4f0a-8e1f-fcd4dc3738b9,22211.73,0.00,0.00,22211.73,0.00
3e4bccf1-aa4e-4d34-9d7d-f55c7298e2f8,1904.54,0.00,0.00,1904.54,0.00
9a68c086-59e3-4863-81ac-f2f6d871b558,1001.22,0.00,0.00,1001.22,0.00
afbd84a3-b33a-4329-a50b-212788b18a9f,877.21,0.00,0.00,877.21,0.00
8754d649-fadf-4374-9f59-e283dbab16f6,,,,0.00,0.00
bf416041-07e6-47b2-bde1-9d8cf165539b,5337.43,2047.75,0.00,5337.43,2047.75
e58762cc-5ed7-43ee-8208-18768153ee30,3493.03,5800.38,0.00,3493.03,5800.38
ecb77a18-0212-42e3-818f-a1d606ad6ccc,11748.99,276.75,0.00,11748.99,276.75
1473b6e3-9b32-4fcf-be58-ba78638d4b48,,,,0.00,0.00
5499d46c-c393-4b30-a6e3-bac840818cfd,0.00,4382.05,0.00,0.00,4382.05
2a0efe1a-4486-4c8e-ae91-4127945590de,250000.00,54836.79,0.00,250000.00,54836.79
b39731c3-dbaf-4444-885c-8024df76a6ae,69273.19,8300.00,0.00,69273.19,8300.00
66b1dda4-cee9-4f32-acca-cdc869e4d3b7,,,,0.00,0.00
00380fb8-c81e-4c74-898e-7ca53e3f5a0d,0.00,30064.67,0.00,0.00,30064.67
53609bd0-e023-451a-b2ce-f61736d77f37,1333.79,0.00,0.00,1333.79,0.00
8479b973-0443-4436-8b66-2d51a8043fc1,,,,0.00,0.00
6d4127a9-fcd4-4885-80d9-4a79e80d92c5,5776.27,2237.45,0.00,5776.27,2237.45
d90479f7-d91a-470f-a651-db418b0c2302,3624.71,0.00,0.00,3624.71,0.00
3b12c8e1-3ca3-4e76-90b6-0493ba7aad57,,,,0.00,0.00
cdf94835-8d4b-42d7-aa37-79e1b020233a,8276.54,0.00,0.00,8276.54,0.00
e2405815-033e-46af-a3a4-69c76eb0175a,,,,0.00,0.00
abf8551a-6cda-4761-8798-2b8e83d6a878,,,,0.00,0.00
7441c1ec-b6a5-4ee1-ba96-02c16acda74c,105302.82,0.00,0.00,105302.82,0.00
4c6f45c2-6721-43a0-9223-3978da4f3bb6,,,,0.00,0.00
3c1021f4-4b53-44f8-958e-d382b659922d,75000.00,30000.00,0.00,75000.00,30000.00
77093ebc-7a34-4384-b49f-d990093c7f0e,1157.36,0.00,0.00,1157.36,0.00
acc74235-b322-457c-887a-a703d98325c9,23915.58,10810.73,0.00,23915.58,10810.73
04686a84-56d3-4984-9356-569cf4df0bf1,,,,0.00,0.00
2cd0925e-12c0-4b5f-8354-acfdd682f300,0.00,9075.00,0.00,0.00,9075.00
c181f730-055e-4fca-8310-8d517232a5fc,0.00,2500.00,0.00,0.00,0.00
cd0ba3a9-c66a-4c90-b305-36b33cca55d0,,,,0.00,0.00
09552d16-0b79-4197-b029-0c7cb31bd955,69770.36,0.00,0.00,69770.36,0.00
1508597a-52e9-46f4-b9d8-f019335a7a39,,,,0.00,0.00
ae58606e-2845-46be-acf7-8365aca11281,5262.10,0.00,0.00,5262.10,0.00
72d38f80-c475-4cca-9be8-b13a2ca92393,5524.00,0.00,0.00,5524.00,0.00
b3b8442d-dcb9-47c6-b7f9-20b0ce33a505,84349.55,10108.94,0.00,84349.55,10108.94
7a3f2577-cd42-4920-bb76-2b14aafaf5bf,,,,0.00,0.00
37106542-9471-49b9-88f2-858c578f5c68,77752.37,0.00,0.00,77752.37,0.00
b034a011-c816-4911-add1-a4e67f5d40cb,20000.00,0.00,0.00,20000.00,0.00
e7c6228b-0ee1-48e0-9f5f-b63b3fbb7392,,,,0.00,0.00
715c4e35-46eb-4fac-aad5-184e954b9a6d,158763.61,73837.73,0.00,158763.61,73837.73
538ec724-8707-4af6-8b5a-5eb7a301a0e8,4401.40,0.00,0.00,4401.40,0.00
1cd7ad40-ff6f-4968-9799-e24edba60546,,,,0.00,0.00
4a5df152-577d-4911-a931-00903fefc8a3,60000.00,0.00,0.00,60000.00,0.00
39ee7b15-afad-4e72-969d-2da1952c6195,,,,0.00,0.00
77d3f8c4-d822-4f56-97a5-c1f9d913eaa9,,,,0.00,0.00
571ce55c-a765-4be1-8373-0addd1de7224,,,,0.00,0.00
251d13e5-4578-44ca-904a-2c52685eefb8,5031.36,0.00,0.00,5031.36,0.00
e4086ffa-b5f3-4426-8a82-9ec96a0641a0,4368.86,1949.50,0.00,4368.86,1949.50
9755b497-75ac-41ba-9604-0e1607b0744a,12497.53,0.00,0.00,12497.53,0.00
8e774154-d6c0-460a-913d-9cbc4d6b8b37,60406.60,9019.94,0.00,60406.60,9019.94
477c8150-8625-4f22-af49-8149753a058a,,,,0.00,0.00
1fdf0885-4ba5-43e0-978f-d7a07bc59393,6792.14,0.00,0.00,6792.14,0.00
a34dbf0b-149d-488a-8ab0-a0b2a9cb4d5e,,,,0.00,0.00
dcbab690-9d5e-4477-ab5c-4f4889142020,15248.69,13000.00,0.00,15248.69,13000.00
80fecfac-41cd-4cc1-bde0-2e59fa8a3501,,,,0.00,0.00
7d074d74-1f4d-46d6-8edc-735d0d925e74,13273.48,0.00,0.00,13273.48,0.00
1ca028cc-f9f5-4858-aff1-9780d0b00ebb,2962.60,0.00,0.00,2962.60,0.00
f25a7db2-9f57-4a1c-a952-0b90db829151,16087.79,0.00,0.00,16087.79,0.00
42b780da-990c-4f41-a3f2-9400fa1f4948,2473.32,3546.00,0.00,2473.32,3546.00
1090c36b-ec0f-47dc-9939-a698f4948e5d,,,,0.00,0.00
a6da8a70-5334-474b-82b8-090254008ed9,1387.87,281.45,0.00,1387.87,281.45
ca57ac62-57f0-4a67-aa96-19a2c9fb7fb7,5000.00,2000.00,0.00,5000.00,2000.00
fec4d4d9-1e3b-4354-b7cd-40a35463ccaa,2096.80,593.00,0.00,2096.80,593.00
0fa68a47-8869-48fa-a9b1-a3b47bbb2ba7,,,,0.00,0.00
04d329ef-5cc6-4843-9009-38b449561272,,,,0.00,0.00
b7de252e-c20d-4c6d-9193-7d3938239215,20443.98,0.00,0.00,20443.98,0.00
eb64c010-f634-4789-b08f-4b7cfb5fde77,63400.00,0.00,0.00,63400.00,0.00
debc269c-376d-4689-894c-54710c652a3b,,,,0.00,0.00
394a1abf-91f3-4346-a146-10a8dbea1c37,21199.08,13445.35,0.00,21199.08,13445.35
11d4d391-8e52-48e3-bda1-a0d6b3346d63,1186.55,276.00,0.00,1186.55,276.00
cc319857-e363-4ed2-ae52-ca344694d79b,66600.00,11600.00,6880.00,66600.00,11600.00
81f19134-efa3-447b-b60f-7446c0baf14c,,,,0.00,0.00
11d5839c-98fa-4543-a77d-2a6d99d25c99,265.96,662.21,0.00,265.96,662.21
c0d053c5-ff1d-4276-ac5b-610386742c6d,31883.56,0.00,0.00,31883.56,0.00
85b065ec-5ace-4dab-ba98-f2691659bedb,0.00,0.00,0.00,0.00,0.00
e2b8ac4e-f95a-46cf-850a-0fefb47b79b2,,,,0.00,0.00
b9512bbb-d77a-4b38-ac70-45501a7d9592,17228.82,0.00,0.00,17228.82,0.00
0f6e8ac0-702d-4340-88e8-80db50c8137e,21215.00,11694.00,0.00,21215.00,11694.00
4cf9294f-b0be-4747-b9a0-3620cbe9978c,0.00,113.27,0.00,0.00,113.27
0bcbcb09-e937-44d7-a10a-0a95c148d467,,,,0.00,0.00
ac2f90a2-f9a8-4b9d-a99d-7da873a6f7fd,3987.58,0.00,0.00,3987.58,0.00
dbaedfbb-5394-4db4-8475-4042d5b5b2a3,32275.62,0.00,0.00,32275.62,0.00
aa3b8e58-ff1a-41b6-9cc6-37e1c6c9b10d,0.00,290.00,0.00,0.00,290.00
ac325e6d-3b95-40a1-a226-129dfa41071b,,,,0.00,0.00
68488e1a-6821-454d-9cea-b53b036759f7,11797.80,0.00,0.00,11797.80,0.00
3cf862d5-f447-40d7-bd45-3858afb21dc9,3615.91,7315.23,0.00,3615.91,7315.23
405b1987-39aa-4f1f-8136-647fb6bcc257,100466.30,57752.35,0.00,100466.30,57752.35
b9b5f61d-2ee7-41bd-8775-b9a95ccb8392,0.00,12000.00,0.00,0.00,12000.00
b0bbbec2-be6a-461d-8aec-e8b5052ee22f,,,,0.00,0.00
cba6b953-e8b8-498f-9833-03855d2652ad,,,,0.00,0.00
ec1e1147-f7cb-48b5-9d95-adca87b61e24,20025.52,1124.90,0.00,20025.52,1124.90
6f68d645-3f8e-4f19-bdde-2869159e902c,,,,0.00,0.00
0f742864-cc98-4ec0-b0fd-739541eb7184,660.98,0.00,0.00,660.98,0.00
96846cad-d930-44d6-8e2a-2c2c65dc261a,,,,0.00,0.00
bfc1f5e4-efd1-48ef-a7d9-63d117e4e564,134540.46,27850.99,0.00,134540.46,27850.99
a869ffcc-6477-426a-a682-d20c29eb3ce2,43000.00,10000.00,0.00,43000.00,10000.00
71a79a62-532d-401e-af54-8bf8a282945b,26720.02,0.00,0.00,26720.02,0.00
232bb0e6-8079-42ff-93fb-098e19587a90,3517.64,118.43,0.00,3517.64,118.43
23a681d3-a6fb-41f2-8dbe-36d73399a3e9,,,,0.00,0.00
5f15af89-5364-49ab-9920-4101c89ad421,5511.25,0.00,0.00,5511.25,0.00
ef020fae-b6b5-4507-8396-3527d4d23f87,16366.67,0.00,0.00,16366.67,0.00
09930b59-9499-4b72-a996-4bac1896c47f,37369.03,444.69,0.00,37369.03,444.69
e7117adb-2296-41ae-93bd-4bcb3c84e778,3341.30,11244.44,0.00,3341.30,11244.44
cb0e49f9-59cf-43df-9027-2bbd56ac48fd,0.00,4771.89,0.00,0.00,4771.89
9d4419bb-39f6-4f84-b6ac-9415b407e22c,257.59,0.00,0.00,257.59,0.00
26f34194-e450-4a80-ab05-3355e58653a3,9587.00,0.00,0.00,9587.00,0.00
004b328b-2140-47fa-a240-422d7d71e3d2,11026.03,0.00,0.00,11026.03,0.00
6d90a59c-954d-4154-9083-b2f4daf3c984,,,,0.00,0.00
0355a564-44b5-41c0-bbfe-cd573ebec40f,30180.30,0.00,0.00,30180.30,0.00
ae59fd1c-a82b-47cd-95d6-f2738318f56c,38452.27,0.00,0.00,38452.27,0.00
f6e7a4ba-092a-4b37-84e7-05851b9deead,106588.47,12984.05,0.00,106588.47,12984.05
2384dfdc-cf6d-4279-8337-b60628107490,,,,0.00,0.00
b550596f-2d8f-4458-8885-54619985d850,235.98,366.68,0.00,235.98,366.68
7ab7d482-8f94-4b75-9188-c5d6bb3ed00e,3259.40,0.00,0.00,3259.40,0.00
e6a17531-cfd0-46d8-b55a-eaf2768233ce,2409.09,0.00,0.00,2409.09,0.00
e201b1e0-502d-40d4-89be-c1c48299a9d0,500.00,0.00,0.00,500.00,0.00
24f62339-6eb6-495c-bc37-596072548290,0.00,434.00,0.00,0.00,434.00
c18061b2-d638-4424-a60c-bc2a3bfb9b3e,18248.44,2091.75,0.00,18248.44,2091.75
99f8cf5e-0a43-42df-8f4d-9f4fbe6f9d74,37808.14,9210.96,0.00,37808.14,9210.96
7f48bb0c-0e15-43f1-a845-46fc37c2efbf,0.00,80000.00,0.00,0.00,80000.00
469a4a86-12fd-444b-bb34-cdf0f134ce1b,23030.39,7992.87,0.00,23030.39,7992.87
b9020806-0ed4-4b25-bf7b-8b705df67ebf,,,,0.00,0.00
46c88678-6151-43ce-94b3-9e4b871ff7fa,5728.18,852.10,0.00,5728.18,852.10
988617a4-f6ad-4e5c-a08b-ebf1896f5b43,,,,0.00,0.00
3c4dd9b6-ba99-4843-a11a-c882c03d3ddd,5081.70,0.00,0.00,5081.70,0.00
86131f1c-b878-4701-9b61-34dbc4d3ced3,0.00,0.00,0.00,0.00,0.00
fea068db-9b7c-494b-8a1c-14bbd2e47cd6,5098.05,0.00,0.00,5098.05,0.00
423129f0-4dee-4eac-beac-f16ddd2b6465,,,,0.00,0.00
b801e305-5904-4e84-8f95-13fc6104a922,,,,0.00,0.00
6575fb46-7301-4f9e-a11f-dd4ff5dfe093,100000.00,0.00,0.00,100000.00,0.00
a08fd21d-24a1-4530-9ec8-63135f47aa6e,36277.46,4184.80,0.00,36277.46,4184.80
26ba6ee6-1e6b-4f01-ac1c-885f31526483,19612.44,0.00,0.00,19612.44,0.00
2cb0a03e-ac8b-46d1-a801-8afa8799c4d7,59821.69,0.00,0.00,59821.69,0.00
99f48639-69fe-4a14-837e-bb94d6bc684b,,,,0.00,0.00
76a17415-495d-4c81-94e6-9c4a76767b82,82000.00,0.00,0.00,82000.00,0.00
8b191a25-b26c-430c-b4e0-2c538e6039a8,35000.00,10000.00,0.00,35000.00,10000.00
51c35341-19f4-4522-9c50-501ba6fa2c1a,81048.48,0.00,0.00,81048.48,0.00
51b18837-05ea-4cce-a6aa-9f752b6aaaeb,8572.27,12800.00,0.00,8572.27,12800.00
6358355c-6e13-473a-a560-22a734daf70d,68567.84,53966.79,0.00,68567.84,53966.79
419cd840-5627-4524-87de-2bcc3f75b2b0,2762.50,0.00,0.00,2762.50,0.00
bb1c5568-228a-4c6e-aac6-84c834f50e80,11338.67,0.00,0.00,11338.67,0.00
607d4d2d-5cf9-4256-84e2-9530615c25ee,5741.52,0.00,0.00,5741.52,0.00
42f64e6f-670c-45fc-91c5-0b1adb8e7eab,1122.20,0.00,0.00,1122.20,0.00
af8dfe02-c02f-4ccc-8d26-56e42670a4bb,127233.52,51062.82,0.00,127233.52,51062.82
7e270f35-8f9d-4d42-ac44-f89b171a2819,67478.72,0.00,0.00,67478.72,0.00
91097fb5-1a10-4bdf-8e4a-1afe7c4ecec2,0.00,0.00,0.00,0.00,0.00
151cf3f9-e30a-4aee-9e29-517cb2321be0,10000.00,0.00,0.00,10000.00,0.00
2f639f37-06d0-4693-969b-21d47d46af3d,76221.16,10000.00,0.00,76221.16,10000.00
24d49be8-1353-4af7-9d3c-4e56bf700577,89147.68,0.00,0.00,89147.68,0.00
3257567c-f092-4982-9c12-1b4d47f35118,0.00,0.00,0.00,0.00,0.00
e0f1f5fd-6cee-4a45-b7b7-3a89afe7906c,44455.48,6513.01,0.00,44455.48,6513.01
727ae74d-5056-44d1-aa64-01b29c305fcd,4401.04,1810.10,0.00,4401.04,1810.10
572b4e02-8993-4f30-a274-7b51e1cee01b,1200.00,0.00,0.00,1200.00,0.00
c61da6e4-69f6-4c48-a71d-408fec85630b,14585.98,0.00,0.00,14585.98,0.00
b6b32aa2-881f-4f4f-bd5d-200dab8b6edd,4058.80,0.00,0.00,4058.80,0.00
c7839006-bd69-4b7a-a87c-bedbadab880f,379.00,2000.00,0.00,379.00,2000.00
8bdecf64-3ae7-467a-a875-64120c8b2c5a,83832.49,69265.34,0.00,83832.49,69265.34
57f64365-c065-436e-9c62-f372ebfc161c,161397.30,7050.06,0.00,161397.30,7050.06
c7612d8d-de59-4352-a50f-e62a28ac0fa7,,,,0.00,0.00
effe6327-4d97-48d9-9df5-989f50c34aca,150.77,0.00,0.00,150.77,0.00
0c705b60-05ae-4819-a121-708d3cb622a6,,,,0.00,0.00
c49f1398-0b74-498f-94d9-dd2b1ece6437,123846.30,0.00,0.00,123846.30,0.00
52daec74-ef15-42bb-8672-91984800e59c,4211.80,0.00,0.00,4211.80,0.00
4b897562-8ba1-47c9-9491-48641af2e4a4,,,,0.00,0.00
3078b6ed-e682-4579-a5eb-25c2d4eb955d,110000.00,30000.00,0.00,110000.00,30000.00
a0b59c89-fa84-4880-9309-e034d79a8887,15685.22,0.00,0.00,15685.22,0.00
cb424c0d-f4cd-451d-aa8b-3d20431e24a4,3645.06,0.00,0.00,3645.06,0.00
dc08fcb3-3363-47e4-bc2f-c24d01c8d8e9,,,,0.00,0.00
4dc49c1a-dc9d-4c2c-a8bf-8b2d6878cca6,1407.20,434.92,0.00,1407.20,434.92
746352b6-354e-4aed-8e71-91fb695ea149,,,,0.00,0.00
020c85b5-3ef0-489b-a72f-1a95257220f1,4000.00,2794.93,0.00,4000.00,2794.93
b44f28f8-5063-49fa-99ec-521e91438033,28400.54,16613.20,0.00,28400.54,16613.20
fbe60e82-538d-4adb-aaf5-b3d13fbe8f30,40037.70,0.00,0.00,40037.70,0.00
19caeb5c-146e-4a66-b24c-eed081e70f92,15110.88,4696.00,0.00,15110.88,4696.00
036b5877-ea6d-4b75-bf57-138ce953729d,0.00,20000.00,0.00,0.00,20000.00
b7685332-83dc-407b-90c9-5afae8ed3657,36600.00,30500.00,0.00,36600.00,30500.00
cf6cfa20-c5e5-409b-b234-ec4fc44ee792,4766.00,0.00,0.00,4766.00,0.00
6a3caa95-301b-4b8c-ac52-8a725a943f01,13234.04,1368.69,0.00,13234.04,1368.69
a684749f-a3ec-4cfc-b2cd-ab6d06a4a0ee,,,,0.00,0.00
f80ee306-4668-4299-9403-aaaef0ac0dbe,4836.73,0.00,0.00,4836.73,0.00
667fbeb6-86eb-40c2-b496-2b597ca09617,61675.68,15619.82,0.00,61675.68,15619.82
76fe6216-f6ff-4890-af39-5d5b2aada9e0,15349.40,0.00,0.00,15349.40,0.00
1c1d5097-5ef9-4d23-8d40-3bd2f164efc5,,,,0.00,0.00
860e118c-e977-4aa6-b525-b5a08f45f2c6,1705.36,0.00,0.00,1705.36,0.00
7131f4c8-493b-41ab-ae34-a740e0bc569a,12656.53,0.00,0.00,7378.00,0.00
d4603f3c-80c7-4ff3-a717-a2e6b5930af8,1553.75,0.00,0.00,1553.75,0.00
7bb4ee7c-d574-4769-9a1d-9acc39d8cd96,,,,0.00,0.00
43967b06-e4ad-47f1-9d8b-34817e6e7455,18851.22,0.00,0.00,18785.70,0.00
bba91a22-baad-45bf-818b-d6e566c62935,,,,0.00,0.00
ae236c1e-a108-4600-9ec5-7ec62b466791,,,,0.00,0.00
574cd2e5-145e-40e7-badf-124cc0f1f0f0,810.00,0.00,0.00,810.00,0.00
ccd21b26-5bd5-4309-b922-fc86c21f833b,711.67,0.00,0.00,711.67,0.00
7fc0d9b1-ef0f-4699-92f8-14701ff0821f,36045.93,27613.84,0.00,36045.93,27613.84
799a814f-e225-415e-8a6b-1496b336195f,28646.62,0.00,0.00,28646.62,0.00
2d00cb13-8cfc-488a-b461-e76962bb6dbc,3309.53,2271.70,0.00,3309.53,2271.70
334decb6-522b-438c-be09-b5f3d1d2aad6,99838.35,13511.85,0.00,99838.35,13511.85
ed8d71d0-2a2c-4869-b4ca-a0b82f67aeb7,500000.00,0.00,0.00,500000.00,0.00
fbd5079f-e77f-4104-8a13-fda8113184e2,,,,0.00,0.00
868fe8f1-223e-4e97-bb2c-6aa2bfdf0f67,250000.00,100000.00,0.00,250000.00,100000.00
f2a95dbe-d69c-4dd3-a74f-db4ba4bb1491,22394.45,0.00,0.00,22394.45,0.00
02f395c6-c4fe-4344-af39-8b071d49b317,16722.48,4200.00,0.00,16722.48,4200.00
59fb1991-ef13-41f4-b10f-3a10dd003b3b,,,,0.00,0.00
8d33633b-17f4-4eb6-982c-47a7c5a1d886,12159.06,9013.00,0.00,12159.06,9013.00
ddb2d7c5-1514-4fa8-b174-2e0dfd769627,33341.98,50618.40,0.00,33341.71,50618.40
0f0abcaa-3bbe-44a4-ba27-2be42a2ac610,18481.26,0.00,0.00,18481.26,0.00
5a68bcf8-ab36-4a8f-8abd-bb54f70ffd97,9915.79,0.00,0.00,9915.79,0.00
7580d981-48df-44d7-96f4-2b86ea19a716,15094.12,0.00,0.00,15094.12,0.00
6a814f56-2560-484c-b7c5-d4c0033b21b4,1912.45,2815.43,0.00,1912.45,2815.43
0fe78275-e5a1-4435-9952-6f38898b8eba,1122.86,0.00,0.00,1122.86,0.00
4230d86e-7997-4fb1-a6ea-a4fd3e907d84,2100.29,0.00,0.00,2100.29,0.00
2b470b4c-0cc3-4df1-adea-031cf86ff7ce,1530.36,0.00,0.00,1530.36,0.00
6d0bcbca-f173-4efe-8753-450021969974,1813.88,0.00,0.00,1813.88,0.00
bccc920a-d6f3-428a-92e5-7e10076659d3,,,,0.00,0.00
07080a5f-7e71-4681-9ea8-e78f7d5ea331,78117.59,0.00,0.00,78117.59,0.00
0cfb92b3-3031-4a15-893b-2d05fc929bba,39988.70,0.00,0.00,39988.70,0.00
afaeb19a-cc97-408c-a1e4-2bf8b6650920,24890.72,899.62,0.00,24890.72,899.62
9c8db2f4-1a2d-44d7-bf0f-a41699b0f76f,20000.00,10000.00,0.00,20000.00,10000.00
e5cfb77c-5b1a-468a-82aa-efa153261067,24063.30,5000.00,0.00,24063.30,5000.00
05e26aa4-c542-4105-9796-336acb4ba9d9,51719.62,4165.92,0.00,51719.62,4165.92
4e3f95cd-6036-4f38-94da-3b81f11e7ba2,,,,0.00,0.00
484fd0d7-e8da-4f9a-b1a2-dff21e4458cb,2463.84,0.00,0.00,2463.84,0.00
2cd25bf0-a235-4ca8-b43d-f6f996e08ece,30529.57,0.00,0.00,30529.57,0.00
6d7d5cf1-00ce-4f1a-a1c4-afcb15d6e4d4,6433.00,0.00,0.00,6433.00,0.00
6f379bc5-a3c9-4bd6-b2ea-364d9bee8bf6,,,,0.00,0.00
